,NP,NP_Synthesis,Drug,Drug_class,Drug_dose (μg/disk),NP_concentration (μg/ml),NP size_avg (nm),shape,method,Bacteria,Drug,reference,amw,lipinskiHBA,chi4v,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,AvgIpc,BalabanJ,PEOE_VSA13,PEOE_VSA14,PEOE_VSA4,PEOE_VSA6,PEOE_VSA8,SlogP_VSA4,SlogP_VSA8,EState_VSA6,EState_VSA7,VSA_EState9,NumAliphaticCarbocycles,fr_ArN,fr_alkyl_halide,fr_allylic_oxid,ZOI_NP (mm),ZOI_drug (mm),ZOI_Drug_NP (mm)
348,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Enterobacter cloacae,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacter cloacae,opportunistic pathogen,n,42.0,30,water,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,6.402480412,20.0,20.0
349,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftriaxone,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Enterobacter cloacae,Ceftriaxone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacter cloacae,opportunistic pathogen,n,42.0,30,water,12.91680492,-1.306214252,19.55555556,554.592,32.16802576,3.266455922,1.507133729,17.6943478,11.52857218,4.983978521,16.91759768,23.93344197,0.0,0.0,0.0,0.0,2.723496797,0,1,0,0,6.402480412,20.0,20.0
350,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Serratia odorifera,Amikacin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia odorifera,opportunistic pathogen,n,24.0,30,soil,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6.689265154,20.0,20.0
351,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Serratia odorifera,Amoxicillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia odorifera,opportunistic pathogen,n,24.0,30,soil,12.3475389,-1.056554474,28.04,365.411,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,6.689265154,20.0,20.0
352,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Serratia odorifera,Doxycycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia odorifera,opportunistic pathogen,n,24.0,30,soil,13.31702838,-2.89477903,33.33333333,462.455,16.35438124,2.699637654,3.06e-06,5.907179729,0.0,0.0,19.05647134,11.49101058,11.83581209,0.0,19.05647134,0.0,2.975209358,3,0,0,0,6.689265154,20.0,20.0
353,Ag,green_synthesis using Acinetobacter calcoaceticus,Gentamicin,Aminoglycoside ,30.0,15.0,10.0,spherical,disc_diffusion,Salmonella typhimurium,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,39.0,37,meat,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,6.859416529,20.0,20.0
354,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Piperacillin,Carboxylic acids and derivatives,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,Piperacillin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio parahaemolyticus,pathogenic,n,16.0,30,water,13.31949337,-1.261721545,25.69444444,517.564,32.16690711,3.102907875,1.508034016,0.0,23.81477926,0.0,30.33183534,24.38129167,0.0,0.0,51.10304694,0.0,0.0,0,0,0,0,6.925948109,20.0,20.0
355,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio parahaemolyticus,pathogenic,n,16.0,30,water,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,6.925948109,20.0,20.0
356,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Vibrio parahaemolyticus,Erythromycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Bacteria,Vibrio parahaemolyticus,pathogenic,n,16.0,30,water,14.07322487,-1.994405755,49.74509804,733.937,16.71366525,3.051689271,2.183066335,0.0,5.969305288,0.0,27.6949488,37.32617813,23.67162418,0.0,41.5424232,25.9189909,5.176381084,0,0,0,0,6.925948109,20.0,20.0
357,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Rifampicin,Macrolactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Acinetobacter baumannii,Rifampicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,14.42562962,-2.042566018,32.06779661,822.953,16.70616735,3.461567498,1.703590875,11.69042468,11.75641644,5.101407526,45.92300912,87.33070199,30.59536138,10.77244843,44.85590154,7.047671983,3.420644351,0,0,0,2,6.927108084,20.0,20.0
358,Ag,green_synthesis using Acinetobacter calcoaceticus,Kanamycin,Organooxygen compounds,30.0,15.0,10.0,spherical,disc_diffusion,Shigella sonnei,Kanamycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,10.93437059,-1.661604858,53.72727273,484.503,16.72393442,2.785013665,1.722064446,0.0,0.0,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7.259130064,22.0,20.0
359,Ag,green_synthesis using Acinetobacter calcoaceticus,Gentamicin,Aminoglycoside ,30.0,15.0,10.0,spherical,disc_diffusion,Shigella sonnei,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,7.259130064,23.0,20.0
360,Ag,green_synthesis using Acinetobacter calcoaceticus,Ceftriaxone,Lactams,30.0,15.0,10.0,spherical,disc_diffusion,Shigella sonnei,Ceftriaxone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,12.91680492,-1.306214252,19.55555556,554.592,32.16802576,3.266455922,1.507133729,17.6943478,11.52857218,4.983978521,16.91759768,23.93344197,0.0,0.0,0.0,0.0,2.723496797,0,1,0,0,7.259130064,25.0,20.0
361,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas koreensis,Amikacin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas koreensis,opportunistic pathogen,n,36.0,30,soil,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7.370877606,15.0,20.0
362,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas koreensis,Erythromycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas koreensis,opportunistic pathogen,n,36.0,30,soil,14.07322487,-1.994405755,49.74509804,733.937,16.71366525,3.051689271,2.183066335,0.0,5.969305288,0.0,27.6949488,37.32617813,23.67162418,0.0,41.5424232,25.9189909,5.176381084,0,0,0,0,7.370877606,16.0,20.0
363,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas koreensis,Doxycycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas koreensis,opportunistic pathogen,n,36.0,30,soil,13.31702838,-2.89477903,33.33333333,462.455,16.35438124,2.699637654,3.06e-06,5.907179729,0.0,0.0,19.05647134,11.49101058,11.83581209,0.0,19.05647134,0.0,2.975209358,3,0,0,0,7.370877606,19.0,20.0
364,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,7.874260201,19.0,20.0
365,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Pseudomonas aeruginosa,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,7.874260201,20.0,20.0
366,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Salmonella typhi,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,252.0,37,blood,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,8.144160296,17.0,20.0
367,Ag,green_synthesis using Acinetobacter calcoaceticus,Tetracycline,Tetracyclines,30.0,15.0,10.0,spherical,disc_diffusion,Acinetobacter baumannii,Tetracycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.31369504,-2.745033659,34.375,444.44,16.34969918,2.679151582,2.047922027,5.907179729,0.0,0.0,12.13273414,17.40891662,11.83581209,0.0,0.0,0.0,3.062499608,3,0,0,0,9.185204854,20.0,20.0
368,Ag,green_synthesis using Acinetobacter calcoaceticus,Doxycycline,Tetracyclines,30.0,15.0,10.0,spherical,disc_diffusion,Acinetobacter baumannii,Doxycycline,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.31702838,-2.89477903,33.33333333,462.455,16.35438124,2.699637654,3.06e-06,5.907179729,0.0,0.0,19.05647134,11.49101058,11.83581209,0.0,19.05647134,0.0,2.975209358,3,0,0,0,9.185204854,23.0,20.0
369,Ag,green_synthesis using Acinetobacter calcoaceticus,Gentamicin,Aminoglycoside ,30.0,15.0,10.0,spherical,disc_diffusion,Staphylococcus aureus,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,9.25096953,20.0,20.0
370,Ag,green_synthesis using Acinetobacter calcoaceticus,Amikacin,Organooxygen compounds,30.0,15.0,10.0,spherical,disc_diffusion,Staphylococcus aureus,Amikacin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,9.25096953,21.0,20.0
371,Ag,green_synthesis using Acinetobacter calcoaceticus,Ceftriaxone,Lactams,30.0,15.0,10.0,spherical,disc_diffusion,Staphylococcus aureus,Ceftriaxone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.91680492,-1.306214252,19.55555556,554.592,32.16802576,3.266455922,1.507133729,17.6943478,11.52857218,4.983978521,16.91759768,23.93344197,0.0,0.0,0.0,0.0,2.723496797,0,1,0,0,9.25096953,25.0,20.0
372,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,phenol ethers,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Bacillus subtilis,Trimethoprim,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,5.848108466,0.15383521,10.23809524,290.323,16.52993347,2.485378414,2.397562137,0.0,0.0,4.983978521,0.0,18.18111669,0.0,0.0,27.5262362,12.13273414,4.703740547,0,2,0,0,9.906704849,7.0,20.0
373,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Bacillus subtilis,Nitrofurantoin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,11.06077649,-0.691042953,15.64705882,238.159,16.64845383,2.822017561,2.070287586,0.0,11.91529671,5.101407526,0.0,0.0,10.11431827,0.0,0.0,5.316788604,0.0,0,0,0,0,9.906704849,11.0,20.0
374,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Bacillus subtilis,Amikacin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,9.906704849,20.0,20.0
375,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycoside ,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Bacillus subtilis,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,9.906704849,20.0,20.0
376,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycoside ,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Proteus mirabilis,Gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,16.71320241,2.756468014,1.684740507,0.0,0.0,0.0,0.0,18.12552249,0.0,0.0,13.97140918,13.97140918,3.492765241,1,0,0,0,9.941607907,20.0,20.0
377,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Proteus mirabilis,Streptomycin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,12.06698364,-2.383546555,47.425,581.58,16.76083165,3.130220139,1.964431069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417915666,1,0,0,0,9.941607907,20.0,20.0
378,Ag,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,13.5,nanorods and triangles,disc_diffusion,Proteus mirabilis,Ceftazidime,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3273981/,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,13.11432809,-1.753218546,19.67567568,546.587,32.1666812,3.279136562,1.551044932,11.81435946,5.969305288,0.0,11.2220798,28.83875504,0.0,0.0,29.09352093,6.066367068,0.0,0,1,0,0,9.941607907,20.0,20.0
379,Ag,green_synthesis  by Bacillus sp.,Chloramphenicol,Benzene derivatives,50.0,10.0,28.0,spherical,disc_diffusion,Salmonella typhi,Chloramphenicol,https://link.springer.com/article/10.1007/s12010-014-0852-z,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,pathogenic,n,252.0,37,blood,11.30478637,-1.325823356,13.85,323.132,35.53916853,2.431670248,2.82115815,11.594566,0.0,0.0,23.20187978,12.13273414,10.11431827,0.0,0.0,0.0,0.0,0,0,2,0,13.0,13.0,20.0
380,TiO2,purchased from MK impex corp,Amikacin,Organooxygen compounds,10.0,500.0,100.0,spherical,disc_diffusion,Escherichia coli,Amikacin,https://revistabionatura.com/2023.08.01.34.html,79.865,2,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,13.35866392,20.0,20.0
381,Au,green_synthesis using Pleurotus ostreatus,Azithromycin,Organooxygen compounds,15.0,25.0,20.0,spherical,disc_diffusion,Bacillus subtilis,Azithromycin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,14.19764617,-1.79881469,49.61538462,748.996,16.7136456,3.054242615,2.174897674,0.0,5.969305288,0.0,20.7712116,38.07696327,17.75371814,0.0,41.5424232,51.71404701,7.118818455,0,0,0,0,14.27177539,27.0,20.0
382,TiO2,purchased from MK impex corp,Amikacin,Organooxygen compounds,10.0,500.0,100.0,spherical,disc_diffusion,Klebsiella oxytoca,Amikacin,https://revistabionatura.com/2023.08.01.34.html,79.865,2,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella oxytoca,opportunistic pathogen,n,24.0,30,soil,12.57843074,-1.755830655,47.05,585.608,16.72419483,2.923761602,1.847903729,0.0,0.0,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,14.36995135,20.0,20.0
383,Ag,green_synthesis  by Bacillus sp.,Levofloxacin,Quinolines,5.0,10.0,28.0,spherical,disc_diffusion,Salmonella paratyphi,Levofloxacin,https://link.springer.com/article/10.1007/s12010-014-0852-z,107.868,0,0.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Paratyphi A,pathogenic,n,24.0,37,food,14.98365316,-1.315329409,20.26923077,361.373,19.14222038,2.600812137,2.004088915,0.0,5.969305288,0.0,0.0,32.3758692,5.817220841,10.90292493,4.567099648,18.87131891,2.015277596,0,0,0,0,15.0,15.0,20.0
384,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Clotrimazole,Triphenyl compounds,10.0,5000.0,68.64,spherical,disc_diffusion,Cryptococcus neoformans,Clotrimazole,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Eukaryota,Cryptococcus neoformans,pathogenic,f,24.0,30,soil,6.691467152,-0.585949074,11.4,344.845,35.49569183,3.206300113,2.153583648,0.0,0.0,0.0,90.46371178,22.97977195,0.0,0.0,6.196843572,42.85599899,0.0,0,0,0,0,15.76310576,15.5,20.0
385,ZnO,green_synthesis from Cassia auriculata Leaf Extract,Cephalothin,Lactams,30.0,5000.0,68.64,spherical,disc_diffusion,Staphylococcus aureus,Cephalothin,https://link.springer.com/article/10.1007/s12668-017-0463-6,81.389,1,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.42769109,-1.255403586,21.73076923,396.446,32.1666803,3.090277447,1.691538027,5.907179729,11.93861058,0.0,6.066367068,23.12684253,0.0,0.0,0.0,17.51279691,0.0,0,0,0,0,15.92579366,15.5,20.0
386,Au,purchased from Sigma Aldrich,Amoxicillin,Lactams,25.0,25.0,20.0,spherical,disc_diffusion,Staphylococcus aureus,Amoxicillin,https://japsonline.com/admin/php/uploads/2634_pdf.pdf,196.967,0,0.0,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,32.16690631,2.80360909,1.704346484,0.0,5.969305288,0.0,12.13273414,4.747022453,0.0,0.0,13.8474744,0.0,0.0,0,0,0,0,16.11773306,17.0,20.0
