,NP,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),Valance_electron,amw,lipinskiHBA,NumHBA,chi0v,kappa1,"min_Incub_period, h","growth_temp, C",biosafety_level,reference,ZOI_NP (mm)
722,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,4.772724,51.3,51.3,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
723,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,6.363632,51.9,51.9,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,15.0
724,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,7.95454,110.2,110.2,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
725,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,1.590908,15.8,15.8,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,19.0
726,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,3.181816,25.9,25.9,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,17.0
727,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,4.772724,37.1,37.1,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,19.0
728,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,6.363632,41.9,41.9,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,17.0
729,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,7.95454,42.0,42.0,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,18.0
730,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,79.5454,44.0,44.0,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,21.0
731,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,1.590908,14.6,14.6,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
732,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,3.181816,45.1,45.1,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,12.0
733,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,4.772724,45.3,45.3,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
734,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,6.363632,46.0,46.0,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
735,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,7.95454,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
736,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,79.5454,92.0,92.0,17,79.545,1,1,1.651411411,2.319480519,0.16,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,15.0
737,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,1.590908,13.0,13.0,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
738,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,3.181816,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
739,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,4.772724,51.3,51.3,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
740,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,6.363632,51.9,51.9,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,16.0
741,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,7.95454,110.2,110.2,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
742,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,1.590908,15.8,15.8,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,15.0
743,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,3.181816,25.9,25.9,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,15.0
744,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,4.772724,37.1,37.1,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,18.0
745,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,6.363632,41.9,41.9,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,17.0
746,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,7.95454,42.0,42.0,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,18.0
747,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,79.5454,44.0,44.0,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,21.0
748,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,1.590908,14.6,14.6,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,12.0
749,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,3.181816,45.1,45.1,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
750,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,4.772724,45.3,45.3,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,12.0
751,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,6.363632,46.0,46.0,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,15.0
752,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,7.95454,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
753,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Escherichia coli,24.0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Bacteria,pathogenic,n,urine,79.5454,92.0,92.0,17,79.545,1,1,1.651411411,2.319480519,48.0,37.0,2.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
754,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,1.590908,13.0,13.0,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
755,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,3.181816,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
756,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,4.772724,51.3,51.3,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
757,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,6.363632,51.9,51.9,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
758,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,7.95454,110.2,110.2,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
759,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,1.590908,15.8,15.8,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,20.0
760,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,3.181816,25.9,25.9,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.2
761,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,4.772724,37.1,37.1,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,16.0
762,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,6.363632,41.9,41.9,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,15.0
763,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,7.95454,42.0,42.0,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,18.0
764,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,79.5454,44.0,44.0,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,12.0
765,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,1.590908,14.6,14.6,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
766,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,3.181816,45.1,45.1,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
767,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,4.772724,45.3,45.3,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.0
768,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,6.363632,46.0,46.0,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
769,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,7.95454,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
770,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Lactococcus lactis,24.0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Bacteria,non-pathogenic,p,food,79.5454,92.0,92.0,17,79.545,1,1,1.651411411,2.319480519,12.0,22.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,11.0
771,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,1.590908,13.0,13.0,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,9.0
772,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,3.181816,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,9.0
773,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,4.772724,51.3,51.3,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,8.0
774,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,6.363632,51.9,51.9,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
775,CuO,chemical_synthesis using oxalic acid,nanoplates,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,7.95454,110.2,110.2,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,13.0
776,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,1.590908,15.8,15.8,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
777,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,3.181816,25.9,25.9,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.0
778,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,4.772724,37.1,37.1,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,14.0
779,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,6.363632,41.9,41.9,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,17.0
780,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,7.95454,42.0,42.0,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,19.0
781,CuO,chemical_synthesis using sodium borohydride,snowflake,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,79.5454,44.0,44.0,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,18.0
782,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,1.590908,14.6,14.6,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,7.0
783,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,3.181816,45.1,45.1,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,8.0
784,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,4.772724,45.3,45.3,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,7.0
785,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,6.363632,46.0,46.0,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,12.0
786,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,7.95454,46.8,46.8,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,12.0
787,CuO,chemical_synthesis using tri-sodium citrate,ellipsoidal,disk_diffusion,Micrococcus luteus,24.0,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Bacteria,non-pathogenic,p,soil,79.5454,92.0,92.0,17,79.545,1,1,1.651411411,2.319480519,240.0,30.0,1.0,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,6.0
