,NP,NP_Synthesis,NP size_avg (nm),shape,method,Bacteria,Drug,Drug_class,reference,time (hr),Valance_electron,amw,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,PEOE_VSA13,PEOE_VSA4,PEOE_VSA8,SMR_VSA2,SMR_VSA7,EState_VSA5,EState_VSA6,EState_VSA7,fr_alkyl_halide,fr_allylic_oxid,MIC_NP_log,MIC_drug_log,MIC_drug_NP_log
297,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.161073975,4.158883083,3.4657359027997265
298,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.161073975,4.158883083,3.4657359027997265
299,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.161073975,4.158883083,3.4657359027997265
300,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.161073975,4.158883083,3.4657359027997265
301,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.161073975,4.158883083,3.4657359027997265
302,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Rifampicin,Macrolactams,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,14.42562962,-2.042566018,32.06779661,822.953,11.69042468,5.101407526,87.33070199,0.0,52.82961988,59.43346758,44.85590154,7.047671983,0,2,2.50959099,4.828313737,3.4657359027997265
303,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Pseudomonas aeruginosa,Ampicillin,Organoheterocyclic compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.772588722,5.950642553,3.4657359027997265
304,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Amphotericin B,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,12.61321938,-2.325405557,45.49230769,924.091,0.0,0.0,37.51909858,0.0,85.0642815,12.99975731,80.68369557,19.07577741,0,12,3.465735903,6.931471806,3.4657359027997265
305,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Escherichia coli,Ceftazidime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,4.158883083,6.931471806,3.4657359027997265
306,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Shigella sonnei,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.868845895,7.624618986,3.4657359027997265
307,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Klebsiella pneumoniae,Meropenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,48.0,30,respiratory tract,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,2.933653936,2.995732274,3.58351893845611
308,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,70.0,spherical,MIC,Proteus mirabilis,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,2.979132516,2.995732274,3.6109179126442243
309,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,70.0,spherical,MIC,Acinetobacter baumannii,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,3.086482397,3.688879454,3.6888794541139363
310,Au,green_synthesis by the reduction of hydrogen tetrachloroaurate,35.0,spherical,MIC,Proteus mirabilis,Imipenem,Lactams,https://www.sciencedirect.com/science/article/pii/S0378517317303009,24,11,196.967,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,48.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,2.828957367,2.302585093,3.7376696182833684
311,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,3.161073975,4.158883083,4.1588830833596715
312,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Shigella sonnei,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.868845895,5.545177444,4.1588830833596715
313,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Staphylococcus aureus,Vancomycin,carboxylic acids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,2.20428759,6.238324625,4.1588830833596715
314,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Staphylococcus aureus,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.814307325,6.238324625,4.1588830833596715
315,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Staphylococcus aureus,Vancomycin,carboxylic acids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,16.01721414,-2.345197559,29.43564356,1449.271,0.0,0.0,34.71646842,0.0,116.725296,33.02788052,0.0,13.8474744,0,0,2.814307325,6.238324625,4.1588830833596715
316,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.006881602,8.317521996,4.1588830833596715
317,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,3.006881602,8.317521996,4.1588830833596715
318,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Staphylococcus aureus,Chloramphenicol,Benzene derivatives,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,11.30478637,-1.325823356,13.85,323.132,11.594566,0.0,12.13273414,0.0,39.94323803,24.26546827,0.0,0.0,2,0,2.20428759,6.238324625,4.852030263919617
319,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Staphylococcus aureus,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.814307325,7.624618986,4.852030263919617
