,NP,NP_Synthesis,NP size_avg (nm),shape,method,Bacteria,Drug,reference,time (hr),MDR,amw,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,PEOE_VSA11,PEOE_VSA13,PEOE_VSA4,PEOE_VSA8,SMR_VSA2,SMR_VSA7,SlogP_VSA8,EState_VSA6,EState_VSA7,fr_alkyl_halide,fr_allylic_oxid,MIC_NP_log,Drug_class,MIC_drug_log,MIC_drug_NP_log
243,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Ampicillin,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,0,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,2.772588722,Organoheterocyclic compounds,8.317766166719343,2.0794415416798357
244,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Amoxicillin,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,0,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,0.0,4.747022453,0.0,29.82891977,0.0,13.8474744,0.0,0,0,2.772588722,Lactams,7.6246189861593985,2.0794415416798357
245,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Doxycycline,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,0,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,13.31702838,-2.89477903,33.33333333,462.455,11.38429576,5.907179729,0.0,11.49101058,0.0,51.99054299,0.0,19.05647134,0.0,0,0,2.772588722,Tetracyclines,0.0,-2.0794415416798357
246,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Tetracycline,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,0,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,2.772588722,Tetracyclines,1.3862943611198906,-0.6931471805599453
247,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Erythromycin,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,0,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,24.0,37,urine,14.07322487,-1.994405755,49.74509804,733.937,12.58005346,0.0,0.0,37.32617813,0.0,0.0,0.0,41.5424232,25.9189909,0,0,2.772588722,Organooxygen compounds,4.1588830833596715,-2.772588722239781
248,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Ampicillin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,0.0,Organoheterocyclic compounds,5.545177444479562,-1.3862943611198906
249,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Oxacillin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.92740662,-1.042250547,25.17857143,401.444,0.0,5.907179729,0.0,10.31047394,0.0,41.65553425,11.25737949,20.7712116,30.33183534,0,0,0.0,Carboxylic acids and derivatives,6.643789733147672,1.6094379124341003
250,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Streptomycin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.06698364,-2.383546555,47.425,581.58,36.38637393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Organooxygen compounds,3.1780538303479458,-1.3862943611198906
251,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Rifampicin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.42562962,-2.042566018,32.06779661,822.953,5.749511833,11.69042468,5.101407526,87.33070199,0.0,52.82961988,10.77244843,44.85590154,7.047671983,0,2,0.0,Macrolactams,2.772588722239781,-2.0794415416798357
252,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Ciprofloxacin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,0.0,43.80393424,0.0,39.93357762,10.90292493,6.066367068,9.467009379,0,0,0.0,Quinolines,-1.3862943611198906,-0.6931471805599453
253,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Tetracycline,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,0.0,Tetracyclines,2.302585092994046,-1.3862943611198906
254,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Meropenem,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,0.0,36.71308096,0.0,10.60217583,0.0,25.9189909,6.9237372,0,0,0.0,Lactams,-0.6931471805599453,-1.3862943611198906
255,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MIC,Pseudomonas aeruginosa,Ceftazidime,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,29.78168703,11.81435946,0.0,28.83875504,0.0,52.93692296,0.0,29.09352093,6.066367068,0,0,0.0,Lactams,0.6931471805599453,-1.3862943611198906
256,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Ampicillin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,1.386294361,Organoheterocyclic compounds,6.238324625039508,0.6931471805599453
257,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Oxacillin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.92740662,-1.042250547,25.17857143,401.444,0.0,5.907179729,0.0,10.31047394,0.0,41.65553425,11.25737949,20.7712116,30.33183534,0,0,1.386294361,Carboxylic acids and derivatives,7.049254841255837,-1.3862943611198906
258,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Streptomycin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.06698364,-2.383546555,47.425,581.58,36.38637393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.386294361,Organooxygen compounds,3.4657359027997265,-0.6931471805599453
259,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Rifampicin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.42562962,-2.042566018,32.06779661,822.953,5.749511833,11.69042468,5.101407526,87.33070199,0.0,52.82961988,10.77244843,44.85590154,7.047671983,0,2,1.386294361,Macrolactams,3.4657359027997265,0.6931471805599453
260,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Ciprofloxacin,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,0.0,43.80393424,0.0,39.93357762,10.90292493,6.066367068,9.467009379,0,0,1.386294361,Quinolines,-1.3862943611198906,-0.6931471805599453
261,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Tetracycline,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,1.386294361,Tetracyclines,3.4657359027997265,0.6931471805599453
262,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Meropenem,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,0.0,36.71308096,0.0,10.60217583,0.0,25.9189909,6.9237372,0,0,1.386294361,Lactams,0.6931471805599453,0.6931471805599453
263,Ag,chemical_synthesis using high voltage method on pure silver,18.5,spherical,MBIC,Pseudomonas aeruginosa,Ceftazidime,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.068833-0,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,13.11432809,-1.753218546,19.67567568,546.587,29.78168703,11.81435946,0.0,28.83875504,0.0,52.93692296,0.0,29.09352093,6.066367068,0,0,1.386294361,Lactams,1.3862943611198906,0.6931471805599453
264,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Ampicillin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,4.158883083,Organoheterocyclic compounds,6.931471805599453,1.3862943611198906
265,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Klebsiella pneumoniae,Ampicillin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,5.545177444,Organoheterocyclic compounds,6.931471805599453,2.772588722239781
266,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Pseudomonas aeruginosa,Ampicillin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,2.772588722,Organoheterocyclic compounds,5.950642552587727,3.4657359027997265
267,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Staphylococcus aureus,Ampicillin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,5.545177444,Organoheterocyclic compounds,0.0,2.772588722239781
268,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Bacillus subtilis,Ampicillin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,30,soil,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,0.0,4.747022453,0.0,35.89528683,0.0,38.11294267,6.066367068,0,0,4.158883083,Organoheterocyclic compounds,-2.7488721956224653,1.3862943611198906
269,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Candida albicans,Amphotericin B,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,48.0,37,mouth,12.61321938,-2.325405557,45.49230769,924.091,12.07713788,0.0,0.0,37.51909858,0.0,85.0642815,0.0,80.68369557,19.07577741,0,12,3.465735903,Organooxygen compounds,-1.3862943611198906,0.6931471805599453
270,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Amphotericin B,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,12.61321938,-2.325405557,45.49230769,924.091,12.07713788,0.0,0.0,37.51909858,0.0,85.0642815,0.0,80.68369557,19.07577741,0,12,3.465735903,Organooxygen compounds,6.931471805599453,3.4657359027997265
271,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Kanamycin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,10.93437059,-1.661604858,53.72727273,484.503,12.58005346,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,3.735266007,Organooxygen compounds,6.238324625039508,1.3862943611198906
272,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Klebsiella pneumoniae,Kanamycin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,10.93437059,-1.661604858,53.72727273,484.503,12.58005346,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,4.626814927,Organooxygen compounds,5.2574953720277815,2.772588722239781
273,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Pseudomonas aeruginosa,Kanamycin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,10.93437059,-1.661604858,53.72727273,484.503,12.58005346,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,2.948224889,Organooxygen compounds,4.1588830833596715,3.4657359027997265
274,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Staphylococcus aureus,Kanamycin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,10.93437059,-1.661604858,53.72727273,484.503,12.58005346,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,4.292570584,Organooxygen compounds,2.0794415416798357,2.772588722239781
275,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Bacillus subtilis,Kanamycin,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,30,soil,10.93437059,-1.661604858,53.72727273,484.503,12.58005346,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,3.83830221,Organooxygen compounds,0.6931471805599453,1.3862943611198906
276,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Candida albicans,Fluconazole,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,48.0,37,mouth,14.11247496,-1.69525463,11.77272727,306.276,0.0,0.0,10.19736362,11.62981856,0.0,60.70627468,0.0,0.0,0.0,0,0,3.465735903,Benzene and substituted derivatives,6.931471805599453,0.6931471805599453
277,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Fluconazole,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,14.11247496,-1.69525463,11.77272727,306.276,0.0,0.0,10.19736362,11.62981856,0.0,60.70627468,0.0,0.0,0.0,0,0,3.465735903,Benzene and substituted derivatives,1.3862943611198906,3.4657359027997265
278,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Tetracycline,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,37,urine,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,3.735266007,Tetracyclines,4.1588830833596715,1.3862943611198906
279,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Klebsiella pneumoniae,Tetracycline,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella pneumoniae,opportunistic pathogen,n,24.0,30,respiratory tract,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,4.626814927,Tetracyclines,3.4657359027997265,2.772588722239781
280,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Pseudomonas aeruginosa,Tetracycline,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,24.0,37,soil,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,2.948224889,Tetracyclines,3.4657359027997265,3.4657359027997265
281,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Staphylococcus aureus,Tetracycline,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,37,skin,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,4.292570584,Tetracyclines,1.3862943611198906,2.772588722239781
282,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Bacillus subtilis,Tetracycline,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,0.16,30,soil,13.31369504,-2.745033659,34.375,444.44,11.38429576,5.907179729,0.0,17.40891662,0.0,51.99054299,0.0,0.0,0.0,0,0,3.83830221,Tetracyclines,-2.0794415416798357,1.3862943611198906
283,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Ketoconazole,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,0,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,11.5533428,-1.081078001,22.13888889,531.44,0.0,0.0,0.0,61.76992105,0.0,76.79429482,0.0,31.58063498,45.99568829,0,0,3.465735903,Diazinanes,6.931471805599453,0.6931471805599453
