,NP,NP_Synthesis,NP size_min (nm),NP size_max (nm),NP size_avg (nm),shape,method,Bacteria,MIC_NP (μg/ml),reference,time (hr),MDR,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from
747,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MBEC,Pseudomonas aeruginosa,1250.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa group,opportunistic pathogen,n,24.0,48.0,72.0,37.0,2.0,soil
748,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate,1.4,1.4,1.4,spherical,MIC,Candida albicans,2500.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
749,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate,1.4,1.4,1.4,spherical,MBEC,Candida albicans,1250.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
750,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MIC,Candida albicans,312.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
751,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MBEC,Candida albicans,312.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
753,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate,1.4,1.4,1.4,spherical,MBEC,Enterococcus faecalis,2500.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria,Enterococcus faecalis,pathogenic,p,24.0,36.0,48.0,37.0,2.0,urine
754,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MIC,Enterococcus faecalis,78.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria,Enterococcus faecalis,pathogenic,p,24.0,36.0,48.0,37.0,2.0,urine
755,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MBEC,Enterococcus faecalis,1250.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Bacteria,Enterococcus faecalis,pathogenic,p,24.0,36.0,48.0,37.0,2.0,urine
756,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate,1.4,1.4,1.4,spherical,MIC,Escherichia coli,2500.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
757,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate,1.4,1.4,1.4,spherical,MBEC,Escherichia coli,2500.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
758,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MIC,Escherichia coli,78.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
759,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MBEC,Escherichia coli,156.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
761,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate,1.4,1.4,1.4,spherical,MBEC,Staphylococcus aureus,2500.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
762,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MIC,Staphylococcus aureus,78.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
763,Au,Chemical_synthesis using tetrachloroauric-III-acid hydrate and zinc nitrate,50.0,50.0,50.0,spherical,MBEC,Staphylococcus aureus,625.0,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,24.0,0,11,196.967,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,2.46797672,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
772,CeO2,chemical_synthesis using cerium nitrate,5.0,15.0,10.0,cubic,MIC,Escherichia coli,2150.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,24.0,0,16,172.114,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39.19032095,34.14,-0.2376,1.373,4.456551526,2.972092417,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.976623377,3.976623377,2.976623377,2.976623377,3.945636701,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
773,CeO2,chemical_synthesis using cerium nitrate,5.0,15.0,10.0,cubic,MBC,Escherichia coli,2150.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,24.0,0,16,172.114,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39.19032095,34.14,-0.2376,1.373,4.456551526,2.972092417,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.976623377,3.976623377,2.976623377,2.976623377,3.945636701,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
774,CeO2,chemical_synthesis using cerium nitrate,5.0,15.0,10.0,cubic,MIC,Listeria monocytogenes,1070.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,24.0,0,16,172.114,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39.19032095,34.14,-0.2376,1.373,4.456551526,2.972092417,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.976623377,3.976623377,2.976623377,2.976623377,3.945636701,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Bacteria,Listeria monocytogenes,pathogenic,p,24.0,36.0,48.0,37.0,2.0,food
775,CeO2,chemical_synthesis using cerium nitrate,5.0,15.0,10.0,cubic,MBC,Listeria monocytogenes,1070.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,24.0,0,16,172.114,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39.19032095,34.14,-0.2376,1.373,4.456551526,2.972092417,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.976623377,3.976623377,2.976623377,2.976623377,3.945636701,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Bacteria,Listeria monocytogenes,pathogenic,p,24.0,36.0,48.0,37.0,2.0,food
776,CeO2,chemical_synthesis using cerium nitrate,5.0,15.0,10.0,cubic,MIC,Salmonella typhimurium,1070.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,24.0,0,16,172.114,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39.19032095,34.14,-0.2376,1.373,4.456551526,2.972092417,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.976623377,3.976623377,2.976623377,2.976623377,3.945636701,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,6.0,39.0,72.0,37.0,2.0,meat
777,CeO2,chemical_synthesis using cerium nitrate,5.0,15.0,10.0,cubic,MBC,Salmonella typhimurium,1070.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,24.0,0,16,172.114,2,0,0,0,2,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39.19032095,34.14,-0.2376,1.373,4.456551526,2.972092417,0.0,0.0,0.0,1.316496581,0.40824829,0.0,0.0,0.0,0.976623377,3.976623377,2.976623377,2.976623377,3.945636701,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica,pathogenic,n,6.0,39.0,72.0,37.0,2.0,meat
780,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MIC,Bacillus subtilis,20.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis group,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
781,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MBC,Bacillus subtilis,40.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis group,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
782,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MIC,Escherichia coli,140.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
783,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MIC,Escherichia coli,220.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
784,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MIC,Escherichia coli,200.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
785,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MIC,Escherichia coli,280.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
786,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MBC,Escherichia coli,160.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
787,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MBC,Escherichia coli,260.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
788,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MBC,Escherichia coli,220.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
789,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MBC,Escherichia coli,300.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
790,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MIC,Staphylococcus aureus,140.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
793,Cu,chemical_synthesis using sodium borohydride and copper ions,6.86,16.53,9.0,spherical,MBC,Staphylococcus aureus,160.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
