,NP,NP_Synthesis,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),NP size_avg (nm),shape,method,Bacteria,ZOI_NP (mm),reference,time (hr),MDR,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from
887,Cu2O,green_synthesis using grape juice,5.0,20.0,20.0,20.0,spherical,disk_diffusion,Staphylococcus aureus,10.0,https://aip.scitation.org/doi/abs/10.1063/5.0002290,24.0,0.0,29,143.091,1,0,0,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40.04047173,28.5,-0.1238,0.6865,2.894574532,0.0,0.0,0.0,0.0,1.01127098,0.0,0.0,0.0,0.0,0.998961039,36.04057568,12.00832358,2.998961039,144.2622982,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
888,Cu2O,green_synthesis using grape juice,20.0,20.0,20.0,20.0,spherical,disk_diffusion,Candida albicans,19.5,https://aip.scitation.org/doi/abs/10.1063/5.0002290,24.0,0.0,29,143.091,1,0,0,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40.04047173,28.5,-0.1238,0.6865,2.894574532,0.0,0.0,0.0,0.0,1.01127098,0.0,0.0,0.0,0.0,0.998961039,36.04057568,12.00832358,2.998961039,144.2622982,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
889,Cu2O,green_synthesis using grape juice,15.0,20.0,20.0,20.0,spherical,disk_diffusion,Candida albicans,15.2,https://aip.scitation.org/doi/abs/10.1063/5.0002290,24.0,0.0,29,143.091,1,0,0,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40.04047173,28.5,-0.1238,0.6865,2.894574532,0.0,0.0,0.0,0.0,1.01127098,0.0,0.0,0.0,0.0,0.998961039,36.04057568,12.00832358,2.998961039,144.2622982,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
890,Cu2O,green_synthesis using grape juice,10.0,20.0,20.0,20.0,spherical,disk_diffusion,Candida albicans,11.5,https://aip.scitation.org/doi/abs/10.1063/5.0002290,24.0,0.0,29,143.091,1,0,0,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40.04047173,28.5,-0.1238,0.6865,2.894574532,0.0,0.0,0.0,0.0,1.01127098,0.0,0.0,0.0,0.0,0.998961039,36.04057568,12.00832358,2.998961039,144.2622982,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
891,Cu2O,green_synthesis using grape juice,5.0,20.0,20.0,20.0,spherical,disk_diffusion,Candida albicans,9.2,https://aip.scitation.org/doi/abs/10.1063/5.0002290,24.0,0.0,29,143.091,1,0,0,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40.04047173,28.5,-0.1238,0.6865,2.894574532,0.0,0.0,0.0,0.0,1.01127098,0.0,0.0,0.0,0.0,0.998961039,36.04057568,12.00832358,2.998961039,144.2622982,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Fungi,Candida albicans,pathogenic,f,48.0,84.0,120.0,37.0,2.0,mouth
892,Ag,chemical_synthesis using sodium borohydride and silver ions,100.0,2.26,10.34,3.0,spherical,disk_diffusion,Escherichia coli,14.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
893,Cu,chemical_synthesis using sodium borohydride and copper ions,100.0,6.86,16.53,9.0,spherical,disk_diffusion,Escherichia coli,9.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
894,Ag,chemical_synthesis using sodium borohydride and silver ions,100.0,2.26,10.34,3.0,spherical,disk_diffusion,Escherichia coli,13.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
895,Ag,chemical_synthesis using sodium borohydride and silver ions,100.0,2.26,10.34,3.0,spherical,disk_diffusion,Escherichia coli,15.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
896,Cu,chemical_synthesis using sodium borohydride and copper ions,101.0,6.86,16.53,9.0,spherical,disk_diffusion,Escherichia coli,11.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,48.0,84.0,120.0,37.0,2.0,urine
897,Ag,chemical_synthesis using sodium borohydride and silver ions,102.0,2.26,10.34,3.0,spherical,disk_diffusion,Bacillus subtilis,11.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis group,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
898,Cu,chemical_synthesis using sodium borohydride and copper ions,100.0,6.86,16.53,9.0,spherical,disk_diffusion,Bacillus subtilis,20.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis group,non-pathogenic,p,0.16,7.08,14.0,30.0,1.0,soil
899,Ag,chemical_synthesis using sodium borohydride and silver ions,100.0,2.26,10.34,3.0,spherical,disk_diffusion,Staphylococcus aureus,16.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
900,Cu,chemical_synthesis using sodium borohydride and copper ions,103.0,6.86,16.53,9.0,spherical,disk_diffusion,Staphylococcus aureus,14.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
901,Cu,chemical_synthesis using sodium borohydride and copper ions,100.0,6.86,16.53,9.0,spherical,disk_diffusion,Staphylococcus aureus,14.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
902,Ag,chemical_synthesis using sodium borohydride and silver ions,104.0,2.26,10.34,3.0,spherical,disk_diffusion,Staphylococcus aureus,16.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,107.868,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.00188061,0.0,-0.0025,0.0,1.78376517,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.74025974,1.74025974,0.091136933,2.143768512,0.158601936,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
903,Cu,chemical_synthesis using sodium borohydride and copper ions,100.0,6.86,16.53,9.0,spherical,disk_diffusion,Staphylococcus aureus,13.0,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,24.0,0.0,11,63.546,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.96409803,0.0,-0.0025,0.0,1.243163121,0.0,0.0,0.0,0.0,0.301511345,0.0,0.0,0.0,0.0,0.519480519,1.519480519,0.444480519,4.219480519,0.675379491,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
904,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,well_diffusion,Staphylococcus aureus,16.9,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
905,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,well_diffusion,Serratia marcescens,12.2,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia marcescens,opportunistic pathogen,n,2.0,7.0,12.0,30.0,2.0,water
906,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,well_diffusion,Proteus mirabilis,13.7,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,48.0,72.0,37.0,2.0,urine
907,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,well_diffusion,Citrobacter freundii,8.1,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Bacteria,Citrobacter freundii complex,opportunistic pathogen,n,12.0,18.0,24.0,37.0,2.0,water
908,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,disk_diffusion,Staphylococcus aureus,14.4,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
909,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,disk_diffusion,Serratia marcescens,10.2,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia marcescens,opportunistic pathogen,n,2.0,7.0,12.0,30.0,2.0,water
910,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,disk_diffusion,Proteus mirabilis,12.3,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,48.0,72.0,37.0,2.0,urine
911,ZnO,chemical_synthesis using zinc nitrate,65.0,40.0,40.0,40.0,spherical,disk_diffusion,Citrobacter freundii,7.5,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Bacteria,Citrobacter freundii complex,opportunistic pathogen,n,12.0,18.0,24.0,37.0,2.0,water
912,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,well_diffusion,Staphylococcus aureus,20.0,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
913,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,well_diffusion,Serratia marcescens,17.1,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia marcescens,opportunistic pathogen,n,2.0,7.0,12.0,30.0,2.0,water
914,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,well_diffusion,Proteus mirabilis,19.1,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,48.0,72.0,37.0,2.0,urine
915,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,well_diffusion,Citrobacter freundii,16.0,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Bacteria,Citrobacter freundii complex,opportunistic pathogen,n,12.0,18.0,24.0,37.0,2.0,water
916,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,disk_diffusion,Staphylococcus aureus,18.4,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
917,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,disk_diffusion,Serratia marcescens,13.4,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia marcescens,opportunistic pathogen,n,2.0,7.0,12.0,30.0,2.0,water
918,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,disk_diffusion,Proteus mirabilis,15.9,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,48.0,72.0,37.0,2.0,urine
919,ZnO,chemical_synthesis using zinc nitrate,130.0,40.0,40.0,40.0,spherical,disk_diffusion,Citrobacter freundii,13.1,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Bacteria,Citrobacter freundii complex,opportunistic pathogen,n,12.0,18.0,24.0,37.0,2.0,water
920,ZnO,chemical_synthesis using zinc nitrate,195.0,40.0,40.0,40.0,spherical,well_diffusion,Staphylococcus aureus,26.3,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,24.0,36.0,48.0,37.0,2.0,skin
921,ZnO,chemical_synthesis using zinc nitrate,195.0,40.0,40.0,40.0,spherical,well_diffusion,Serratia marcescens,23.8,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Bacteria,Serratia marcescens,opportunistic pathogen,n,2.0,7.0,12.0,30.0,2.0,water
922,ZnO,chemical_synthesis using zinc nitrate,195.0,40.0,40.0,40.0,spherical,well_diffusion,Proteus mirabilis,26.9,https://www.sciencedirect.com/science/article/pii/S1002007112001426,24.0,0.0,8,81.389,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Bacteria,Proteus mirabilis,pathogenic,n,24.0,48.0,72.0,37.0,2.0,urine
